Table:
1	1	1	2	3	                    1, 2	     2,70      3,50      0,58      0,42      1,00      6,00      0,58      2,50      
1	1	2	1	1	                    1	        1,70      4,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	2	                    1	        1,70      3,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	3	                    1, 2	     2,70      3,50      0,58      0,42      1,00      6,00      0,58      2,50      
1	1	2	2	1	                    1	        1,90      3,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	2	                    1	        1,90      2,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	3	                    1, 2	     2,90      2,50      0,46      0,54      3,00      2,00      1,39      1,07      
1	2	1	1	1	                    1	        2,10      4,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	2	                    1	        2,10      3,50      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	3	                    1, 2	     3,10      3,50      0,55      0,45      1,00      6,00      0,55      2,73      
1	2	1	2	1	                    1, 2	     2,30      3,50      0,62      0,38      0,00      9,00      0,00      3,46      
1	2	1	2	2	                    1, 2	     2,30      2,50      0,52      0,48      1,00      5,00      0,52      2,42      
1	2	1	2	3	                    1, 2	     3,30      2,50      0,42      0,58      5,00      2,00      2,12      1,15      
1	2	2	1	1	                    1, 2	     2,30      3,50      0,62      0,38      0,00      9,00      0,00      3,46      
1	2	2	1	2	                    1, 2	     2,30      2,50      0,52      0,48      1,00      5,00      0,52      2,42      
1	2	2	1	3	                    1, 2	     3,30      2,50      0,42      0,58      5,00      2,00      2,12      1,15      
1	2	2	2	1	                    1, 2	     2,50      2,50      0,50      0,50      2,00      3,00      1,00      1,50      
1	2	2	2	2	                    1, 2	     2,50      1,50      0,43      0,57      5,00      1,00      2,14      0,57      
1	2	2	2	3	                    1, 2	     3,50      1,50      0,33      0,67      13,00     0,00      4,33      0,00      
2	1	1	1	1	                    1, 2	     2,50      4,50      0,75      0,25      0,00      21,00     0,00      5,25      
2	1	1	1	2	                    1, 2	     2,50      3,50      0,60      0,40      1,00      13,00     0,60      5,20      
2	1	1	1	3	                    1, 2	     3,50      3,50      0,50      0,50      3,00      6,00      1,50      3,00      
2	1	1	2	1	                    1, 2	     2,70      3,50      0,58      0,42      1,00      9,00      0,58      3,75      
2	1	1	2	2	                    1, 2	     2,70      2,50      0,48      0,52      3,00      5,00      1,45      2,59      
2	1	1	2	3	                    1, 2	     3,70      2,50      0,38      0,62      7,00      2,00      2,62      1,25      
2	1	2	1	1	                    1, 2	     2,70      3,50      0,58      0,42      1,00      9,00      0,58      3,75      
2	1	2	1	2	                    1, 2	     2,70      2,50      0,48      0,52      3,00      5,00      1,45      2,59      
2	1	2	1	3	                    1, 2	     3,70      2,50      0,38      0,62      7,00      2,00      2,62      1,25      
2	1	2	2	1	                    1, 2	     2,90      2,50      0,46      0,54      3,00      3,00      1,39      1,61      
2	1	2	2	2	                    1, 2	     2,90      1,50      0,39      0,61      7,00      1,00      2,76      0,61      
2	1	2	2	3	                    1, 2	     3,90      1,50      0,29      0,71      15,00     0,00      4,29      0,00      
2	2	1	1	1	                    1, 2	     3,10      3,50      0,55      0,45      1,00      9,00      0,55      4,09      
2	2	1	1	2	                    1, 2	     3,10      2,50      0,44      0,56      3,00      5,00      1,33      2,78      
2	2	1	1	3	                    1, 2	     4,10      2,50      0,32      0,68      7,00      2,00      2,23      1,36      
2	2	1	2	1	                    1, 2	     3,30      2,50      0,42      0,58      4,00      3,00      1,69      1,73      
2	2	1	2	2	                    1, 2	     3,30      1,50      0,35      0,65      9,00      1,00      3,19      0,65      
2	2	1	2	3	                    1, 2	     4,30      1,50      0,23      0,77      17,00     0,00      3,92      0,00      
2	2	2	1	1	                    1, 2	     3,30      2,50      0,42      0,58      4,00      3,00      1,69      1,73      
2	2	2	1	2	                    1, 2	     3,30      1,50      0,35      0,65      9,00      1,00      3,19      0,65      
2	2	2	1	3	                    1, 2	     4,30      1,50      0,23      0,77      17,00     0,00      3,92      0,00      
2	2	2	2	1	                    1, 2	     3,50      1,50      0,33      0,67      10,00     0,00      3,33      0,00      
2	2	2	2	2	                    2	        3,50      0,50      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	2	2	3	                    2	        4,50      0,50      0,00      1,00      0,00      0,00      0,00      0,00      
Column G:
1	1	1, 2	1	1	1, 2	1	1	1, 2	1	1	1, 2	1	1	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	

Table:
1	1	1	1	1	                    1	        1,50      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	1	2	                    1	        1,50      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	1	3	                    1, 2	     2,50      3,00      0,57      0,43      0,00      7,00      0,00      3,00      
1	1	1	2	1	                    1	        1,70      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	2	2	                    1	        1,70      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	2	3	                    1, 2	     2,70      3,00      0,55      0,45      1,00      3,00      0,55      1,36      
1	1	2	1	1	                    1	        1,70      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	2	                    1	        1,70      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	3	                    1, 2	     2,70      3,00      0,55      0,45      1,00      3,00      0,55      1,36      
1	1	2	2	1	                    1	        1,90      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	2	                    1	        1,90      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	3	                    1, 2	     2,90      3,00      0,52      0,48      3,00      1,00      1,55      0,48      
1	2	1	1	1	                    1	        2,10      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	2	                    1	        2,10      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	3	                    1, 2	     3,10      3,00      0,48      0,52      1,00      3,00      0,48      1,55      
1	2	1	2	1	                    1, 2	     2,30      4,00      0,81      0,19      0,00      7,00      0,00      1,30      
1	2	1	2	2	                    1, 2	     2,30      3,00      0,59      0,41      1,00      3,00      0,59      1,22      
1	2	1	2	3	                    1, 2	     3,30      3,00      0,44      0,56      5,00      1,00      2,22      0,56      
1	2	2	1	1	                    1, 2	     2,30      4,00      0,81      0,19      0,00      7,00      0,00      1,30      
1	2	2	1	2	                    1, 2	     2,30      3,00      0,59      0,41      1,00      3,00      0,59      1,22      
1	2	2	1	3	                    1, 2	     3,30      3,00      0,44      0,56      5,00      1,00      2,22      0,56      
1	2	2	2	1	                    1, 2	     2,50      4,00      0,80      0,20      2,00      3,00      1,60      0,60      
1	2	2	2	2	                    1, 2	     2,50      3,00      0,57      0,43      5,00      1,00      2,86      0,43      
1	2	2	2	3	                    1, 2	     3,50      3,00      0,40      0,60      13,00     0,00      5,20      0,00      
2	1	1	1	1	                    1, 2	     2,50      3,00      0,57      0,43      0,00      7,00      0,00      3,00      
2	1	1	1	2	                    2	        2,50      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	1	1	3	                    2	        3,50      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	1	2	1	                    1, 2	     2,70      3,00      0,55      0,45      1,00      3,00      0,55      1,36      
2	1	1	2	2	                    2	        2,70      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	1	2	3	                    2	        3,70      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	2	1	1	                    1, 2	     2,70      3,00      0,55      0,45      1,00      3,00      0,55      1,36      
2	1	2	1	2	                    2	        2,70      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	2	1	3	                    2	        3,70      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	2	2	1	                    1, 2	     2,90      3,00      0,52      0,48      3,00      1,00      1,55      0,48      
2	1	2	2	2	                    2	        2,90      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	1	2	2	3	                    2	        3,90      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	1	1	1	                    1, 2	     3,10      3,00      0,48      0,52      1,00      3,00      0,48      1,55      
2	2	1	1	2	                    2	        3,10      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	1	1	3	                    2	        4,10      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	1	2	1	                    1, 2	     3,30      3,00      0,44      0,56      4,00      1,00      1,78      0,56      
2	2	1	2	2	                    2	        3,30      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	1	2	3	                    2	        4,30      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	2	1	1	                    1, 2	     3,30      3,00      0,44      0,56      4,00      1,00      1,78      0,56      
2	2	2	1	2	                    2	        3,30      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	2	1	3	                    2	        4,30      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	2	2	1	                    1, 2	     3,50      3,00      0,40      0,60      10,00     0,00      4,00      0,00      
2	2	2	2	2	                    2	        3,50      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
2	2	2	2	3	                    2	        4,50      2,00      0,00      1,00      0,00      0,00      0,00      0,00      
Column G:
1	1	1, 2	1	1	1, 2	1	1	1, 2	1	1	1, 2	1	1	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	1, 2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	1, 2	2	2	

Table:
1	1	1	1	1	                    1	        1,50      4,06      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	1	2	                    1	        1,50      3,06      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	1	3	                    1, 2	     2,50      3,00      0,57      0,43      0,00      6,00      0,00      2,57      
1	1	1	2	1	                    1	        1,70      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	2	2	                    1	        1,70      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	1	2	3	                    1, 2	     2,70      2,94      0,54      0,46      1,00      2,00      0,54      0,93      
1	1	2	1	1	                    1	        1,70      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	2	                    1	        1,70      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	1	3	                    1, 2	     2,70      2,94      0,54      0,46      1,00      2,00      0,54      0,93      
1	1	2	2	1	                    1	        1,90      3,94      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	2	                    1	        1,90      2,94      1,00      0,00      0,00      0,00      0,00      0,00      
1	1	2	2	3	                    1, 2	     2,90      2,88      0,50      0,50      3,00      0,00      1,49      0,00      
1	2	1	1	1	                    1	        2,10      4,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	2	                    1	        2,10      3,00      1,00      0,00      0,00      0,00      0,00      0,00      
1	2	1	1	3	                    1, 2	     3,10      2,94      0,47      0,53      1,00      2,00      0,47      1,05      
1	2	1	2	1	                    1, 2	     2,30      3,94      0,80      0,20      0,00      6,00      0,00      1,22      
1	2	1	2	2	                    1, 2	     2,30      2,94      0,59      0,41      1,00      2,00      0,59      0,83      
1	2	1	2	3	                    1, 2	     3,30      2,88      0,43      0,57      5,00      0,00      2,13      0,00      
